Customer_ID,Customer_Name,Customer_Phone,Customer_Email,Customer_Address
1040,Customer 737,+1-205-500-8872,customer.737.17@sample.com,"417 Third St, Houston, USA"
1037,Customer 634,+1-993-330-2681,customer.634.14@example.com,"223 Third St, Houston, USA"
1051,Customer 536,+1-745-320-5012,customer.536.65@demo.com,"555 Third St, New York, USA"
1015,Customer 382,+1-691-986-7176,customer.382.32@demo.com,"293 Main St, Phoenix, USA"
1014,Customer 939,+1-803-496-9987,customer.939.45@example.com,"659 Second St, Chicago, USA"
1062,Customer 929,+1-316-672-1178,customer.929.67@demo.com,"252 Third St, Chicago, USA"
1035,Customer 926,+1-659-400-1479,customer.926.8@demo.com,"835 Park Ave, Phoenix, USA"
1084,Customer 253,+1-442-693-6852,customer.253.78@example.com,"585 Park Ave, Houston, USA"
1085,Customer 696,+1-491-427-2238,customer.696.77@demo.com,"829 Fourth St, Houston, USA"
1036,Customer 248,+1-800-173-2028,customer.248.96@sample.com,"632 Main St, Los Angeles, USA"
1048,Customer 799,+1-202-681-8798,customer.799.88@demo.com,"739 Main St, New York, USA"
1005,Customer 633,+1-428-658-3896,customer.633.76@demo.com,"584 Second St, Los Angeles, USA"
1090,Customer 491,+1-663-681-1958,customer.491.41@demo.com,"971 Park Ave, Los Angeles, USA"
1032,Customer 357,+1-873-449-7436,customer.357.67@demo.com,"858 Third St, New York, USA"
1078,Customer 597,+1-587-990-3626,customer.597.73@demo.com,"731 Park Ave, Chicago, USA"
1007,Customer 794,+1-970-440-8825,customer.794.29@sample.com,"357 Fourth St, New York, USA"
1053,Customer 30,+1-582-803-2176,customer.30.49@sample.com,"121 Second St, New York, USA"
1047,Customer 435,+1-843-830-5671,customer.435.63@demo.com,"733 Park Ave, Los Angeles, USA"
1008,Customer 168,+1-230-369-7059,customer.168.92@example.com,"622 Fourth St, Houston, USA"
1005,Customer 917,+1-395-674-9654,customer.917.71@sample.com,"415 Fourth St, Chicago, USA"
1082,Customer 609,+1-402-133-1361,customer.609.83@sample.com,"531 Third St, New York, USA"
1066,Customer 734,+1-521-166-9290,customer.734.67@sample.com,"546 Fourth St, Chicago, USA"
1077,Customer 44,+1-826-901-5349,customer.44.39@demo.com,"664 Main St, Houston, USA"
1005,Customer 271,+1-863-114-7369,customer.271.56@example.com,"494 Main St, Chicago, USA"
1074,Customer 611,+1-407-746-5443,customer.611.28@example.com,"911 Third St, Los Angeles, USA"
1031,Customer 246,+1-456-499-7222,customer.246.36@example.com,"539 Main St, Phoenix, USA"
1096,Customer 126,+1-215-699-2853,customer.126.59@demo.com,"194 Third St, Los Angeles, USA"
1090,Customer 176,+1-482-487-9276,customer.176.2@demo.com,"836 Park Ave, Houston, USA"
1088,Customer 91,+1-343-680-2010,customer.91.77@sample.com,"481 Second St, Chicago, USA"
1075,Customer 73,+1-980-725-8617,customer.73.51@demo.com,"977 Park Ave, New York, USA"
1058,Customer 661,+1-262-374-9909,customer.661.18@demo.com,"956 Second St, Chicago, USA"
1040,Customer 548,+1-150-408-6153,customer.548.51@demo.com,"329 Second St, Phoenix, USA"
1088,Customer 992,+1-886-526-2732,customer.992.50@example.com,"912 Third St, Houston, USA"
1055,Customer 22,+1-996-964-1398,customer.22.69@example.com,"375 Third St, Chicago, USA"
1015,Customer 363,+1-480-622-9741,customer.363.48@sample.com,"483 Second St, Los Angeles, USA"
1028,Customer 177,+1-609-825-3674,customer.177.3@demo.com,"973 Park Ave, Houston, USA"
1073,Customer 879,+1-313-938-2853,customer.879.98@demo.com,"197 Second St, Los Angeles, USA"
1021,Customer 21,+1-892-378-1442,customer.21.59@demo.com,"340 Park Ave, Chicago, USA"
1042,Customer 380,+1-765-181-6176,customer.380.99@sample.com,"328 Park Ave, Houston, USA"
1019,Customer 993,+1-802-320-6111,customer.993.38@sample.com,"367 Main St, Los Angeles, USA"
1032,Customer 785,+1-749-505-8911,customer.785.86@example.com,"54 Fourth St, Chicago, USA"
1024,Customer 720,+1-632-621-3872,customer.720.28@example.com,"583 Second St, Houston, USA"
1010,Customer 692,+1-116-677-6479,customer.692.37@example.com,"473 Main St, Houston, USA"
1022,Customer 721,+1-252-411-6413,customer.721.60@example.com,"881 Park Ave, Phoenix, USA"
1016,Customer 600,+1-391-888-9053,customer.600.37@demo.com,"777 Park Ave, Houston, USA"
1033,Customer 394,+1-364-759-7327,customer.394.7@sample.com,"415 Third St, Los Angeles, USA"
1054,Customer 474,+1-901-361-6748,customer.474.37@example.com,"667 Second St, Los Angeles, USA"
1088,Customer 766,+1-549-901-5446,customer.766.29@sample.com,"633 Third St, Chicago, USA"
1020,Customer 924,+1-245-958-2375,customer.924.37@example.com,"147 Fourth St, Phoenix, USA"
1060,Customer 970,+1-694-961-1399,customer.970.61@sample.com,"364 Fourth St, Houston, USA"
1028,Customer 517,+1-828-562-7171,customer.517.80@sample.com,"401 Fourth St, New York, USA"
1093,Customer 334,+1-917-508-1339,customer.334.18@demo.com,"861 Second St, Chicago, USA"
1079,Customer 83,+1-224-114-1629,customer.83.95@demo.com,"428 Main St, Houston, USA"
1003,Customer 866,+1-662-960-1293,customer.866.32@sample.com,"143 Third St, Los Angeles, USA"
1092,Customer 996,+1-605-157-8994,customer.996.58@sample.com,"298 Main St, New York, USA"
1073,Customer 480,+1-314-350-7359,customer.480.19@demo.com,"12 Third St, Houston, USA"
1017,Customer 307,+1-514-115-4368,customer.307.77@sample.com,"237 Fourth St, Los Angeles, USA"
1097,Customer 360,+1-812-504-2918,customer.360.8@demo.com,"340 Main St, New York, USA"
1054,Customer 61,+1-565-403-8772,customer.61.31@sample.com,"48 Second St, Los Angeles, USA"
1074,Customer 196,+1-801-283-3064,customer.196.37@example.com,"336 Third St, Houston, USA"
1073,Customer 306,+1-477-487-3256,customer.306.7@sample.com,"551 Park Ave, Houston, USA"
1061,Customer 140,+1-753-235-9129,customer.140.7@sample.com,"425 Fourth St, Los Angeles, USA"
1067,Customer 588,+1-236-962-8622,customer.588.58@sample.com,"744 Park Ave, Los Angeles, USA"
1025,Customer 506,+1-757-672-4191,customer.506.48@demo.com,"550 Fourth St, New York, USA"
1002,Customer 299,+1-414-393-6796,customer.299.40@demo.com,"652 Main St, New York, USA"
1015,Customer 192,+1-672-661-9313,customer.192.37@sample.com,"145 Second St, Houston, USA"
1090,Customer 201,+1-199-984-7581,customer.201.72@demo.com,"944 Second St, Los Angeles, USA"
1071,Customer 900,+1-870-945-6617,customer.900.7@sample.com,"739 Park Ave, Phoenix, USA"
1063,Customer 362,+1-781-494-4048,customer.362.20@sample.com,"995 Park Ave, Phoenix, USA"
1051,Customer 373,+1-603-374-7322,customer.373.35@example.com,"930 Park Ave, Phoenix, USA"
1085,Customer 669,+1-547-594-7827,customer.669.9@demo.com,"240 Second St, Phoenix, USA"
1026,Customer 273,+1-592-418-2242,customer.273.55@sample.com,"164 Third St, Chicago, USA"
1005,Customer 862,+1-934-417-1854,customer.862.28@demo.com,"803 Fourth St, Los Angeles, USA"
1098,Customer 898,+1-608-968-2421,customer.898.89@sample.com,"749 Second St, Chicago, USA"
1014,Customer 183,+1-788-633-4787,customer.183.36@demo.com,"3 Third St, Phoenix, USA"
1069,Customer 317,+1-222-539-6022,customer.317.41@example.com,"386 Second St, New York, USA"
1001,Customer 167,+1-621-469-5896,customer.167.97@example.com,"576 Second St, Phoenix, USA"
1005,Customer 1,+1-296-932-7189,customer.1.1@sample.com,"745 Main St, Los Angeles, USA"
1030,Customer 82,+1-870-106-3954,customer.82.78@sample.com,"38 Park Ave, Los Angeles, USA"
1059,Customer 998,+1-185-203-1204,customer.998.87@example.com,"30 Fourth St, Houston, USA"
1026,Customer 707,+1-486-890-6578,customer.707.31@example.com,"711 Second St, New York, USA"
1063,Customer 305,+1-801-840-7209,customer.305.87@sample.com,"566 Fourth St, Phoenix, USA"
1028,Customer 195,+1-690-444-2361,customer.195.81@sample.com,"169 Second St, Chicago, USA"
1040,Customer 977,+1-479-798-8285,customer.977.70@example.com,"759 Fourth St, Chicago, USA"
1098,Customer 718,+1-980-410-4446,customer.718.34@example.com,"144 Second St, New York, USA"
1039,Customer 53,+1-455-189-6161,customer.53.11@example.com,"947 Second St, Houston, USA"
1096,Customer 532,+1-956-467-7639,customer.532.56@demo.com,"587 Main St, Los Angeles, USA"
1053,Customer 32,+1-248-287-8820,customer.32.4@example.com,"934 Park Ave, Phoenix, USA"
1005,Customer 399,+1-496-183-5835,customer.399.84@sample.com,"105 Main St, Phoenix, USA"
1017,Customer 758,+1-285-626-9168,customer.758.49@sample.com,"924 Park Ave, Los Angeles, USA"
1098,Customer 731,+1-144-757-4759,customer.731.77@demo.com,"225 Second St, Houston, USA"
1099,Customer 808,+1-164-216-4747,customer.808.25@demo.com,"450 Third St, Chicago, USA"
1055,Customer 115,+1-237-556-7966,customer.115.61@sample.com,"76 Fourth St, Houston, USA"
1033,Customer 834,+1-188-703-9233,customer.834.6@sample.com,"3 Third St, Houston, USA"
1051,Customer 749,+1-746-885-8735,customer.749.17@example.com,"559 Main St, Chicago, USA"
1095,Customer 606,+1-987-604-2264,customer.606.70@demo.com,"437 Fourth St, Phoenix, USA"
1045,Customer 153,+1-284-621-2248,customer.153.44@sample.com,"561 Third St, New York, USA"
1062,Customer 238,+1-552-251-5911,customer.238.53@sample.com,"904 Main St, Los Angeles, USA"
1072,Customer 335,+1-252-664-4051,customer.335.13@example.com,"319 Main St, Phoenix, USA"
1045,Customer 978,+1-511-455-3301,customer.978.79@demo.com,"946 Second St, Los Angeles, USA"
1003,Customer 29,+1-574-952-6582,customer.29.54@example.com,"463 Park Ave, Houston, USA"
1013,Customer 440,+1-468-591-6465,customer.440.19@demo.com,"699 Fourth St, Chicago, USA"
1045,Customer 418,+1-227-866-6885,customer.418.45@demo.com,"828 Main St, Chicago, USA"
1054,Customer 587,+1-355-330-4568,customer.587.17@example.com,"60 Third St, Chicago, USA"
1044,Customer 270,+1-226-364-2735,customer.270.75@example.com,"392 Third St, Chicago, USA"
1066,Customer 837,+1-206-210-8444,customer.837.21@example.com,"292 Second St, Houston, USA"
1007,Customer 577,+1-377-211-4544,customer.577.33@demo.com,"696 Second St, Houston, USA"
1086,Customer 158,+1-669-760-6524,customer.158.99@sample.com,"431 Fourth St, Phoenix, USA"
1092,Customer 453,+1-653-449-2223,customer.453.82@sample.com,"54 Main St, Phoenix, USA"
1064,Customer 333,+1-857-667-2299,customer.333.57@demo.com,"669 Main St, Phoenix, USA"
1088,Customer 894,+1-382-578-2002,customer.894.99@example.com,"190 Main St, Houston, USA"
1078,Customer 345,+1-416-210-6970,customer.345.90@demo.com,"988 Main St, Los Angeles, USA"
1041,Customer 487,+1-122-756-1109,customer.487.62@sample.com,"859 Main St, Houston, USA"
1025,Customer 656,+1-466-797-2310,customer.656.34@example.com,"441 Second St, Phoenix, USA"
1095,Customer 250,+1-875-504-2878,customer.250.26@sample.com,"664 Main St, Chicago, USA"
1008,Customer 412,+1-645-470-5077,customer.412.80@sample.com,"699 Third St, Houston, USA"
1060,Customer 816,+1-162-396-1771,customer.816.55@sample.com,"453 Fourth St, Los Angeles, USA"
1054,Customer 702,+1-130-713-1098,customer.702.30@sample.com,"438 Fourth St, Houston, USA"
1018,Customer 4,+1-756-713-6966,customer.4.99@sample.com,"383 Park Ave, Houston, USA"
